kernel,server_type,model,input_tokens,output_tokens,total_tokens
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,5931,3738,9669
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,5869,899,6768
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,5936,5479,11415
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,6243,3413,9656
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,6264,3043,9307
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,6232,4798,11030
103_Conv2D_SquareKernel11.py,kimi,kimi-k3,6206,5219,11425
105_LayerNorm_BigMean.py,kimi,kimi-k3,1290,7758,9048
105_LayerNorm_BigMean.py,kimi,kimi-k3,5738,10750,16488
105_LayerNorm_BigMean.py,kimi,kimi-k3,6406,6181,12587
105_LayerNorm_BigMean.py,kimi,kimi-k3,6386,8738,15124
105_LayerNorm_BigMean.py,kimi,kimi-k3,6626,4593,11219
105_LayerNorm_BigMean.py,kimi,kimi-k3,6766,19572,26338
105_LayerNorm_BigMean.py,kimi,kimi-k3,6955,4808,11763
105_LayerNorm_BigMean.py,kimi,kimi-k3,6918,4101,11019
105_LayerNorm_BigMean.py,kimi,kimi-k3,7177,4893,12070
105_LayerNorm_BigMean.py,kimi,kimi-k3,7158,10867,18025
105_LayerNorm_BigMean.py,kimi,kimi-k3,6475,2918,9393
105_LayerNorm_BigMean.py,kimi,kimi-k3,5246,576,5822
105_LayerNorm_BigMean.py,kimi,kimi-k3,6944,9069,16013
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,1171,3468,4639
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,5122,5796,10918
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,5427,2755,8182
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,5465,6047,11512
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,5475,7166,12641
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,5647,5563,11210
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,5990,4014,10004
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,5997,17815,23812
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,6147,8657,14804
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,6272,14927,21199
107_Conv2D_SquareKernel3_bf16.py,kimi,kimi-k3,6261,6846,13107
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5171,5065,10236
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,4997,17660,22657
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5496,6881,12377
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5579,1736,7315
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,3719,624,4343
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5535,8878,14413
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5565,3852,9417
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,6053,1547,7600
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,4762,1101,5863
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5594,5187,10781
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5682,2827,8509
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,4117,982,5099
53_Min_reduction_over_a_dimension.py,kimi,kimi-k3,5651,4312,9963
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,7216,3343,10559
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,7224,7719,14943
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,7031,5279,12310
54_conv_standard_3D__square_input__square_kernel.py,kimi,kimi-k3,6052,473,6525
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6617,3487,10104
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6616,3543,10159
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6607,18463,25070
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6647,8282,14929
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6561,1225,7786
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,4954,452,5406
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6783,8209,14992
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6556,1449,8005
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,4842,315,5157
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6556,978,7534
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,4827,278,5105
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6556,1185,7741
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,4727,189,4916
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6780,2494,9274
59_conv_standard_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6965,16929,23894
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,6936,6873,13809
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,6903,3310,10213
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,7041,5398,12439
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,7020,1814,8834
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,7047,8852,15899
61_conv_transposed_3D__square_input__square_kernel.py,kimi,kimi-k3,6942,1531,8473
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,1577,7968,9545
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,7119,5782,12901
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6519,1773,8292
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,7112,2694,9806
70_conv_transposed_3D__asymmetric_input__square_kernel.py,kimi,kimi-k3,6306,1158,7464
